,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
548," El Sol De La Molina, La Molina",620m²Superficie total,620m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,512,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13497541,https://img10.naventcdn.com/avisos/111/00/13/49/75/41/720x532/201410707.jpg
549,"Las violetas,  Las Casuarinas Sur, Santiago de Surco",240m²Superficie total,217m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 989,360",500,https://urbania.pe/inmueble/venta-de-casa-en-las-casuarinas-sur-santiago-de-surco-3-dormitorios-13463107,https://img10.naventcdn.com/avisos/111/00/13/46/31/07/720x532/200693088.jpg
550," Carabayllo, Lima",129m²Superficie total,180m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 439,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-carabayllo-lima-3-dormitorios-58110944,https://img10.naventcdn.com/avisos/111/00/58/11/09/44/720x532/208102034.jpg
551,"Calle Cerro Prieto,  Santiago de Surco, Lima",387m²Superficie total,323m²Superficie techada,3Estacionamientos,1Medio baño,6Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 1,398,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-58108075,https://img10.naventcdn.com/avisos/111/00/58/10/80/75/720x532/208059602.jpg
552," San Borja, Lima",634m²Superficie total,333m²Superficie techada,3Estacionamientos,No hay informacion,6Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 3,115,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-57841938,https://img10.naventcdn.com/avisos/111/00/57/84/19/38/720x532/203697899.jpg
553,"Condominio Lomas de Toyo Seco - Manzana J Lote 6,  Toyo Seco, Cerro Azul",120m²Superficie total,85m²Superficie techada,2Estacionamientos,No hay informacion,2Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 484,720",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-toyo-seco-cerro-azul-2-dormitorios-13496586,https://img10.naventcdn.com/avisos/111/00/13/49/65/86/720x532/201384386.jpg
554,"calle 8 con calle 1,  Monterrico Norte, San Borja",750m²Superficie total,750m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,980,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-monterrico-norte-san-borja-4-dormitorios-13453729,https://img10.naventcdn.com/avisos/111/00/13/45/37/29/720x532/200516952.jpg
555,"Calle Superior 191,  Rinconada Del Lago, La Molina",333m²Superficie total,303m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,178,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13483539,https://img10.naventcdn.com/avisos/111/00/13/48/35/39/720x532/201116038.jpg
556," Sc.2 Gr.9, Villa el Salvador",200m²Superficie total,200m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 702,240",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-sc2-gr9-villa-el-salvador-4-dormitorios-13512718,https://img10.naventcdn.com/avisos/111/00/13/51/27/18/720x532/201750273.jpg
557," La Victoria, Lima",120m²Superficie total,80m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 843,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-victoria-lima-3-dormitorios-58451847,https://img10.naventcdn.com/avisos/111/00/58/45/18/47/720x532/213945808.jpg
558,"Baltazar la Torre,  San Isidro, Lima",500m²Superficie total,500m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,43Antigüedad,Parques Cercanos ,No hay informacion,"S/ 4,482,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-5-a-mas-dormitorios-13427850,https://img10.naventcdn.com/avisos/111/00/13/42/78/50/720x532/200221637.jpg
559,"RINCONADA DEL LAGO,  Rinconada Del Lago, La Molina",307m²Superficie total,232m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,743,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13406019,https://img10.naventcdn.com/avisos/111/00/13/40/60/19/720x532/199432541.jpg
560," Punta Negra, Punta Negra",300m²Superficie total,360m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 992,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-punta-negra-punta-negra-5-a-mas-dormitorios-13432096,https://img10.naventcdn.com/avisos/111/00/13/43/20/96/720x532/200121595.jpg
561,"Jirón El Cortijo 42X,  Monterrico Chico, Santiago de Surco",177m²Superficie total,170m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,29Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,128,800",200,https://urbania.pe/inmueble/venta-de-casa-en-monterrico-chico-santiago-de-surco-4-dormitorios-13130402,https://img10.naventcdn.com/avisos/111/00/13/13/04/02/720x532/200029172.jpg
562," Vista Alegre, Santiago de Surco",366m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,50Antigüedad,No hay informacion,No hay informacion,"S/ 2,423,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-vista-alegre-santiago-de-surco-5-a-mas-dormitorios-13290681,https://img10.naventcdn.com/avisos/111/00/13/29/06/81/720x532/201751495.jpg
563,"CONDOMINIO PLAYA EL CORAL ASIA juanp,  Asia, Cañete",326m²Superficie total,268m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parque Interno ,No hay informacion,"S/ 1,294,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-asia-canete-4-dormitorios-13426035,https://img10.naventcdn.com/avisos/111/00/13/42/60/35/720x532/199921105.jpg
564,"Constancio Bollar (EB-CX5886),  San Isidro, Lima",300m²Superficie total,275m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,39Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,182,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-3-dormitorios-13472864,https://img10.naventcdn.com/avisos/111/00/13/47/28/64/720x532/213262575.jpg
565," San Isidro, Lima",791m²Superficie total,346m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,81Antigüedad,No hay informacion,No hay informacion,"S/ 9,296,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-4-dormitorios-13436973,https://img10.naventcdn.com/avisos/111/00/13/43/69/73/720x532/200217628.jpg
566,"Av. Los Incas (EB-DK1082),  San Isidro, Lima",627m²Superficie total,642m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 10,385,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-4-dormitorios-13333601,https://img10.naventcdn.com/avisos/111/00/13/33/36/01/720x532/198152318.jpg
567," Ate Vitarte, Lima",180m²Superficie total,140m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,16Antigüedad,No hay informacion,No hay informacion,"S/ 1,095,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-ate-vitarte-lima-4-dormitorios-13330112,https://img10.naventcdn.com/avisos/111/00/13/33/01/12/720x532/199038041.jpg
568,"Jr. San Maritn,  San Martín de Porres, Lima",443m²Superficie total,443m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 996,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-13447177,https://img10.naventcdn.com/avisos/111/00/13/44/71/77/720x532/200406272.jpg
569," La Riviera De Monterrico, La Molina",355m²Superficie total,200m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,518,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-riviera-de-monterrico-la-molina-5-a-mas-dormitorios-13428333,https://img10.naventcdn.com/avisos/111/00/13/42/83/33/720x532/199999047.jpg
570,"Panamerica Sur Km 107 Playa Sarapampa,  Asia, Asia",120m²Superficie total,120m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,8Antigüedad,Parque Interno ,No hay informacion,"S/ 576,020",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-asia-asia-4-dormitorios-12506532,https://img10.naventcdn.com/avisos/111/00/12/50/65/32/720x532/199417566.jpg
571,"Rinconada del Lago,  Rinconada Del Lago, La Molina",805m²Superficie total,390m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,27Antigüedad,No hay informacion,No hay informacion,"S/ 2,623,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13389616,https://img10.naventcdn.com/avisos/111/00/13/38/96/16/720x532/199099471.jpg
572,"Calle Ricardo Palma ,  La Molina, Lima",425m²Superficie total,425m²Superficie techada,0Estacionamientos,No hay informacion,7Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 1,613,700",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58155702,https://img10.naventcdn.com/avisos/111/00/58/15/57/02/720x532/208779052.jpg
573,"Astete y Nazarenas,  Villa Alegre, Santiago de Surco",300m²Superficie total,110m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,224,400",50,https://urbania.pe/inmueble/venta-de-casa-en-villa-alegre-santiago-de-surco-5-a-mas-dormitorios-13483458,https://img10.naventcdn.com/avisos/111/00/13/48/34/58/720x532/201113869.jpg
574,"Calle Venecia,  La Molina, Lima",400m²Superficie total,330m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,826,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-13499818,https://img10.naventcdn.com/avisos/111/00/13/49/98/18/720x532/201464176.jpg
575," La Molina Vieja, La Molina",503m²Superficie total,323m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,228,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-vieja-la-molina-4-dormitorios-13274457,https://img10.naventcdn.com/avisos/111/00/13/27/44/57/720x532/196729649.jpg
576,"Asociación Los Huertos de Cieneguilla Mz Ñ Lt 05,  Cieneguilla, Lima",501m²Superficie total,170m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,11Antigüedad,No hay informacion,No hay informacion,"S/ 527,880",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-cieneguilla-lima-3-dormitorios-13464594,https://img10.naventcdn.com/avisos/111/00/13/46/45/94/720x532/200718682.jpg
577,"FRENTE AL JOCKEY PLAZA,  Neptuno, Santiago de Surco",409m²Superficie total,235m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,224,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-neptuno-santiago-de-surco-4-dormitorios-13387812,https://img10.naventcdn.com/avisos/111/00/13/38/78/12/720x532/199064669.jpg
578," San Martín de Porres, Lima",150m²Superficie total,471m²Superficie techada,No hay informacion,No hay informacion,12Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 740,220",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-58110851,https://img10.naventcdn.com/avisos/111/00/58/11/08/51/720x532/208101103.jpg
579,"calle la quebrada 185, La planicie, La Molina,  La Planicie, La Molina",651m²Superficie total,366m²Superficie techada,3Estacionamientos,1Medio baño,4Dormitorios,10Antigüedad,Parque Interno ,No hay informacion,"S/ 4,250,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-58228596,https://img10.naventcdn.com/avisos/111/00/58/22/85/96/720x532/209947839.jpg
580,"Calle El Mastil,  Las Lagunas De La Molina, La Molina",340m²Superficie total,340m²Superficie techada,3Estacionamientos,1Medio baño,5Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,700,000",150,https://urbania.pe/inmueble/alquiler-de-casa-en-las-lagunas-de-la-molina-la-molina-5-a-mas-dormitorios-13432941,https://img10.naventcdn.com/avisos/111/00/13/43/29/41/720x532/200145255.jpg
581,"Urb. La Planicie - Av. El Parque - Leo B. / IC - 4,  La Planicie, La Molina",2364m²Superficie total,700m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,34Antigüedad,Parques Cercanos ,No hay informacion,"S/ 7,901,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-5-a-mas-dormitorios-13189020,https://img10.naventcdn.com/avisos/111/00/13/18/90/20/720x532/194784736.jpg
582," La Molina, Lima",1425m²Superficie total,797m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,286,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-13414063,https://img10.naventcdn.com/avisos/111/00/13/41/40/63/720x532/199581378.jpg
583,"Jiron PUNTA PEJERREY,  La Molina, Lima",362m²Superficie total,311m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,4Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,626,800",510,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-13324241,https://img10.naventcdn.com/avisos/111/00/13/32/42/41/720x532/198000104.jpg
584," Residencial Monterrico, La Molina",1001m²Superficie total,550m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,22Antigüedad,No hay informacion,No hay informacion,"S/ 5,610,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-residencial-monterrico-la-molina-5-a-mas-dormitorios-13323211,https://img10.naventcdn.com/avisos/111/00/13/32/32/11/720x532/203144093.jpg
585,"EXCELENTE ZONA,  Los Jazmines, Santiago de Surco",385m²Superficie total,285m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,656,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-jazmines-santiago-de-surco-5-a-mas-dormitorios-13389117,https://img10.naventcdn.com/avisos/111/00/13/38/91/17/720x532/199089483.jpg
586," Pueblo Libre, Lima",320m²Superficie total,318m²Superficie techada,4Estacionamientos,1Medio baño,4Dormitorios,47Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,914,750",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pueblo-libre-lima-4-dormitorios-57784973,https://img10.naventcdn.com/avisos/111/00/57/78/49/73/720x532/207456115.jpg
587,"Intisuyo  216,  Maranga, San Miguel",348m²Superficie total,348m²Superficie techada,3Estacionamientos,1Medio baño,6Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,520,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-maranga-san-miguel-5-a-mas-dormitorios-58220138,https://img10.naventcdn.com/avisos/111/00/58/22/01/38/720x532/209813806.jpg
588,"calle Gregorio Marañon 140,  San Borja, Lima",525m²Superficie total,525m²Superficie techada,4Estacionamientos,No hay informacion,7Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 2,224,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-13496635,https://img10.naventcdn.com/avisos/111/00/13/49/66/35/720x532/201393527.jpg
589,"Calle Los Incas del Olivar,  El Olivar, San Isidro",423m²Superficie total,321m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,50Antigüedad,Parques Cercanos ,No hay informacion,"S/ 4,814,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-olivar-san-isidro-5-a-mas-dormitorios-12901472,https://img10.naventcdn.com/avisos/111/00/12/90/14/72/720x532/187850715.jpg
590," La Planicie, La Molina",818m²Superficie total,360m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,19Antigüedad,No hay informacion,No hay informacion,"S/ 3,319,993",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-13468053,https://img10.naventcdn.com/avisos/111/00/13/46/80/53/720x532/201670856.jpg
591,"Manuel Gonzalez de la Rosa xx,  Orrantia, San Isidro",170m²Superficie total,170m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,38Antigüedad,Parques Cercanos ,No hay informacion,"S/ 946,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-orrantia-san-isidro-3-dormitorios-13225232,https://img10.naventcdn.com/avisos/111/00/13/22/52/32/720x532/195609139.jpg
592,"Jr. Toribio Rodriguez 175,  Comas, Lima",240m²Superficie total,240m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,12Antigüedad,Parques Cercanos ,No hay informacion,"S/ 578,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-comas-lima-4-dormitorios-58169049,https://img10.naventcdn.com/avisos/111/00/58/16/90/49/720x532/209002825.jpg
593," Miraflores, Lima",210m²Superficie total,210m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,105,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-58169455,https://img10.naventcdn.com/avisos/111/00/58/16/94/55/720x532/209019064.jpg
594," Cerro Azul, Cerro Azul",260m²Superficie total,260m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,9Antigüedad,No hay informacion,No hay informacion,"S/ 763,600",900,https://urbania.pe/inmueble/venta-de-casa-en-cerro-azul-cerro-azul-5-a-mas-dormitorios-13293125,https://img10.naventcdn.com/avisos/111/00/13/29/31/25/720x532/197172732.jpg
595," La Encantada De Villa, Chorrillos",1013m²Superficie total,620m²Superficie techada,4Estacionamientos,1Medio baño,5Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 4,022,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-encantada-de-villa-chorrillos-5-a-mas-dormitorios-12900049,https://img10.naventcdn.com/avisos/111/00/12/90/00/49/720x532/207029157.jpg
596," Villa María del Triunfo, Lima",220m²Superficie total,220m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,22Antigüedad,No hay informacion,No hay informacion,"S/ 368,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-villa-maria-del-triunfo-lima-5-a-mas-dormitorios-58180551,https://img10.naventcdn.com/avisos/111/00/58/18/05/51/720x532/209188941.jpg
597,"SARAMPAMPA,  Sarapampa, Asia",300m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,Consultar precio,No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-sarapampa-asia-4-dormitorios-13475821,https://img10.naventcdn.com/avisos/111/00/13/47/58/21/720x532/201056499.jpg
598,"Tres Marias,  Las 3 Marias, Santiago de Surco",404m²Superficie total,240m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,22Antigüedad,No hay informacion,No hay informacion,"S/ 2,486,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-3-marias-santiago-de-surco-4-dormitorios-13163081,https://img10.naventcdn.com/avisos/111/00/13/16/30/81/720x532/201069864.jpg
599,"Calle Doña Rosa 249,  Los Rosales, Santiago de Surco",300m²Superficie total,211m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,47Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,743,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-rosales-santiago-de-surco-3-dormitorios-13310027,https://img10.naventcdn.com/avisos/111/00/13/31/00/27/720x532/198063634.jpg
600,"Av. La Molina,  El Sol De La Molina, La Molina",258m²Superficie total,148m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 838,000",250,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-3-dormitorios-13258237,https://img10.naventcdn.com/avisos/111/00/13/25/82/37/720x532/196368270.jpg
601," Rinconada Del Lago, La Molina",358m²Superficie total,300m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,660,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13493719,https://img10.naventcdn.com/avisos/111/00/13/49/37/19/720x532/201331542.jpg
602,"LA PLANICIE,  La Molina, Lima",1200m²Superficie total,374m²Superficie techada,5Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,303,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-3-dormitorios-13262863,https://img10.naventcdn.com/avisos/111/00/13/26/28/63/720x532/196475747.jpg
603,"2 PLATAS A.T.314M2 OCUPADO X.PRECARIOS NO QUIEREN SALIR,  San Borja, San Borja",314m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,28Antigüedad,No hay informacion,No hay informacion,"S/ 1,062,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-san-borja-5-a-mas-dormitorios-13495972,https://img10.naventcdn.com/avisos/111/00/13/49/59/72/720x532/207458475.jpg
604,"Calle Pimentel 100,  Punta Hermosa Norte, Punta Hermosa",1500m²Superficie total,220m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,503,000",250,https://urbania.pe/inmueble/venta-de-casa-en-punta-hermosa-norte-punta-hermosa-5-a-mas-dormitorios-13278362,https://img10.naventcdn.com/avisos/111/00/13/27/83/62/720x532/196813228.jpg
605," La Planicie, La Molina",484m²Superficie total,484m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,286,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-13498995,https://img10.naventcdn.com/avisos/111/00/13/49/89/95/720x532/201446202.jpg
606,"Calle Mar Mediterraneo,  Santiago de Surco, Lima",350m²Superficie total,350m²Superficie techada,4Estacionamientos,1Medio baño,7Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 1,848,000",10,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-57907325,https://img10.naventcdn.com/avisos/111/00/57/90/73/25/720x532/204765284.jpg
607," Magdalena, Lima",142m²Superficie total,97m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 528,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-magdalena-lima-4-dormitorios-58218409,https://img10.naventcdn.com/avisos/111/00/58/21/84/09/720x532/209786572.jpg
608," Miraflores, Lima",630m²Superficie total,630m²Superficie techada,0Estacionamientos,No hay informacion,11Dormitorios,50Antigüedad,No hay informacion,No hay informacion,"S/ 6,600,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-5-a-mas-dormitorios-58079529,https://img10.naventcdn.com/avisos/111/00/58/07/95/29/720x532/213344274.jpg
609,"Venta Casa EN Casuarinas Cerca Inmaculada . Trener. UPC Etc. Rodeado DE Parques,  Casuarinas Alta, Santiago de Surco",525m²Superficie total,468m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 2,357,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-casuarinas-alta-santiago-de-surco-4-dormitorios-58416988,https://img10.naventcdn.com/avisos/111/00/58/41/69/88/720x532/213346691.jpg
610,"RINCONADA ALTA - CV.140317,  Rinconada Alta, La Molina",323m²Superficie total,320m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,025,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-alta-la-molina-3-dormitorios-13059202,https://img10.naventcdn.com/avisos/111/00/13/05/92/02/720x532/192039205.jpg
611,"Jirón Hernando de Magallanes,  Maranga, San Miguel",276m²Superficie total,276m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,18Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,112,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-maranga-san-miguel-4-dormitorios-13240657,https://img10.naventcdn.com/avisos/111/00/13/24/06/57/720x532/195946500.jpg
612," La Molina, Lima",1025m²Superficie total,250m²Superficie techada,4Estacionamientos,1Medio baño,3Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 4,195,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-3-dormitorios-57924262,https://img10.naventcdn.com/avisos/111/00/57/92/42/62/720x532/205028361.jpg
613," Sierra Limeña, San Juan de Lurigancho",1560m²Superficie total,450m²Superficie techada,5Estacionamientos,No hay informacion,3Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 891,000","1,300",https://urbania.pe/inmueble/venta-de-casa-en-sierra-limena-san-juan-de-lurigancho-3-dormitorios-13044650,https://img10.naventcdn.com/avisos/111/00/13/04/46/50/720x532/191668422.jpg
614," Barranco, Lima",2150m²Superficie total,1656m²Superficie techada,5Estacionamientos,No hay informacion,18Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 1,780,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-barranco-lima-5-a-mas-dormitorios-13400158,https://img10.naventcdn.com/avisos/111/00/13/40/01/58/720x532/209619069.jpg
615," La Molina, Lima",300m²Superficie total,224m²Superficie techada,2Estacionamientos,No hay informacion,0Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"S/ 1,560,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-57789698,https://img10.naventcdn.com/avisos/111/00/57/78/96/98/720x532/203003893.jpg
616," Miraflores, Lima",473m²Superficie total,473m²Superficie techada,3Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,890,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-3-dormitorios-58129505,https://img10.naventcdn.com/avisos/111/00/58/12/95/05/720x532/208395349.jpg
